Company,Year,Product,Count,Name,Rank
HSBC NORTH AMERICA HOLDINGS INC,2017,Vehicle loan or lease,0,HSBC,10
Navient Solutions LLC,2012,Vehicle loan or lease,0,Navient,11
Navient Solutions LLC,2013,Vehicle loan or lease,0,Navient,11
Navient Solutions LLC,2014,Vehicle loan or lease,0,Navient,11
Navient Solutions LLC,2015,Vehicle loan or lease,0,Navient,11
Navient Solutions LLC,2016,Vehicle loan or lease,0,Navient,11
Navient Solutions LLC,2017,Vehicle loan or lease,0,Navient,11
SUNTRUST BANKS INC,2012,Vehicle loan or lease,0,SunTrust Banks,12
SUNTRUST BANKS INC,2013,Vehicle loan or lease,0,SunTrust Banks,12
SUNTRUST BANKS INC,2014,Vehicle loan or lease,0,SunTrust Banks,12
SUNTRUST BANKS INC,2015,Vehicle loan or lease,0,SunTrust Banks,12
SUNTRUST BANKS INC,2016,Vehicle loan or lease,0,SunTrust Banks,12
SUNTRUST BANKS INC,2017,Vehicle loan or lease,3,SunTrust Banks,12
NATIONSTAR MORTGAGE,2012,Vehicle loan or lease,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2013,Vehicle loan or lease,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2014,Vehicle loan or lease,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2015,Vehicle loan or lease,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2016,Vehicle loan or lease,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2017,Vehicle loan or lease,0,Nationstar Mortgage,13
AMERICAN EXPRESS CENTURION BANK,2012,Vehicle loan or lease,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2013,Vehicle loan or lease,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2014,Vehicle loan or lease,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2015,Vehicle loan or lease,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2016,Vehicle loan or lease,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2017,Vehicle loan or lease,0,American Express,14
DISCOVER BANK,2012,Vehicle loan or lease,0,Discover Bank,15
DISCOVER BANK,2013,Vehicle loan or lease,0,Discover Bank,15
DISCOVER BANK,2014,Vehicle loan or lease,0,Discover Bank,15
DISCOVER BANK,2015,Vehicle loan or lease,0,Discover Bank,15
DISCOVER BANK,2016,Vehicle loan or lease,0,Discover Bank,15
DISCOVER BANK,2017,Vehicle loan or lease,0,Discover Bank,15
Ditech Financial LLC,2012,Vehicle loan or lease,0,Ditech,16
Ditech Financial LLC,2013,Vehicle loan or lease,0,Ditech,16
Ditech Financial LLC,2014,Vehicle loan or lease,0,Ditech,16
Ditech Financial LLC,2015,Vehicle loan or lease,0,Ditech,16
Ditech Financial LLC,2016,Vehicle loan or lease,0,Ditech,16
Ditech Financial LLC,2017,Vehicle loan or lease,0,Ditech,16
EXPERIAN DELAWARE GP,2012,Vehicle loan or lease,0,Experian,17
EXPERIAN DELAWARE GP,2013,Vehicle loan or lease,0,Experian,17
EXPERIAN DELAWARE GP,2014,Vehicle loan or lease,0,Experian,17
EXPERIAN DELAWARE GP,2015,Vehicle loan or lease,0,Experian,17
EXPERIAN DELAWARE GP,2016,Vehicle loan or lease,0,Experian,17
EXPERIAN DELAWARE GP,2017,Vehicle loan or lease,0,Experian,17
EQUIFAX INC,2012,Vehicle loan or lease,0,Equifax,18
EQUIFAX INC,2013,Vehicle loan or lease,0,Equifax,18
EQUIFAX INC,2014,Vehicle loan or lease,0,Equifax,18
EQUIFAX INC,2015,Vehicle loan or lease,0,Equifax,18
EQUIFAX INC,2016,Vehicle loan or lease,0,Equifax,18
EQUIFAX INC,2017,Vehicle loan or lease,1,Equifax,18
TRANSUNION INTERMEDIATE HOLDINGS INC,2012,Vehicle loan or lease,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2013,Vehicle loan or lease,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2014,Vehicle loan or lease,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2015,Vehicle loan or lease,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2016,Vehicle loan or lease,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2017,Vehicle loan or lease,0,TransUnion,19
ENCORE CAPITAL GROUP INC,2012,Vehicle loan or lease,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2013,Vehicle loan or lease,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2014,Vehicle loan or lease,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2015,Vehicle loan or lease,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2016,Vehicle loan or lease,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2017,Vehicle loan or lease,0,Encore Capital Group,20
BANK OF AMERICA NA,2012,Virtual currency,0,Bank of America,1
BANK OF AMERICA NA,2013,Virtual currency,0,Bank of America,1
BANK OF AMERICA NA,2014,Virtual currency,0,Bank of America,1
BANK OF AMERICA NA,2015,Virtual currency,0,Bank of America,1
BANK OF AMERICA NA,2016,Virtual currency,0,Bank of America,1
BANK OF AMERICA NA,2017,Virtual currency,0,Bank of America,1
WELLS FARGO BANK NA,2012,Virtual currency,0,Wells Fargo,2
WELLS FARGO BANK NA,2013,Virtual currency,0,Wells Fargo,2
WELLS FARGO BANK NA,2014,Virtual currency,0,Wells Fargo,2
WELLS FARGO BANK NA,2015,Virtual currency,0,Wells Fargo,2
WELLS FARGO BANK NA,2016,Virtual currency,0,Wells Fargo,2
WELLS FARGO BANK NA,2017,Virtual currency,0,Wells Fargo,2
JPMORGAN CHASE CO,2012,Virtual currency,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2013,Virtual currency,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2014,Virtual currency,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2015,Virtual currency,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2016,Virtual currency,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2017,Virtual currency,0,JPMorgan Chase,3
CITIBANK NA,2012,Virtual currency,0,Citibank,4
CITIBANK NA,2013,Virtual currency,0,Citibank,4
CITIBANK NA,2014,Virtual currency,0,Citibank,4
CITIBANK NA,2015,Virtual currency,0,Citibank,4
CITIBANK NA,2016,Virtual currency,0,Citibank,4
CITIBANK NA,2017,Virtual currency,0,Citibank,4
CAPITAL ONE FINANCIAL CORPORATION,2012,Virtual currency,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2013,Virtual currency,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2014,Virtual currency,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2015,Virtual currency,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2016,Virtual currency,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2017,Virtual currency,0,Capital One,5
OCWEN LOAN SERVICING LLC,2012,Virtual currency,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2013,Virtual currency,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2014,Virtual currency,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2015,Virtual currency,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2016,Virtual currency,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2017,Virtual currency,0,Ocwen Loan Servicing,6
US BANCORP,2012,Virtual currency,0,US Bancorp,7
US BANCORP,2013,Virtual currency,0,US Bancorp,7
US BANCORP,2014,Virtual currency,0,US Bancorp,7
US BANCORP,2015,Virtual currency,0,US Bancorp,7
US BANCORP,2016,Virtual currency,0,US Bancorp,7
US BANCORP,2017,Virtual currency,0,US Bancorp,7
SYNCHRONY BANK,2012,Virtual currency,0,Synchrony Bank,8
SYNCHRONY BANK,2013,Virtual currency,0,Synchrony Bank,8
SYNCHRONY BANK,2014,Virtual currency,0,Synchrony Bank,8
SYNCHRONY BANK,2015,Virtual currency,0,Synchrony Bank,8
SYNCHRONY BANK,2016,Virtual currency,0,Synchrony Bank,8
SYNCHRONY BANK,2017,Virtual currency,0,Synchrony Bank,8
PNC Bank NA,2012,Virtual currency,0,PNC Bank,9
PNC Bank NA,2013,Virtual currency,0,PNC Bank,9
PNC Bank NA,2014,Virtual currency,0,PNC Bank,9
PNC Bank NA,2015,Virtual currency,0,PNC Bank,9
PNC Bank NA,2016,Virtual currency,0,PNC Bank,9
PNC Bank NA,2017,Virtual currency,0,PNC Bank,9
HSBC NORTH AMERICA HOLDINGS INC,2012,Virtual currency,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2013,Virtual currency,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2014,Virtual currency,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2015,Virtual currency,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2016,Virtual currency,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2017,Virtual currency,0,HSBC,10
Navient Solutions LLC,2012,Virtual currency,0,Navient,11
Navient Solutions LLC,2013,Virtual currency,0,Navient,11
Navient Solutions LLC,2014,Virtual currency,0,Navient,11
Navient Solutions LLC,2015,Virtual currency,0,Navient,11
Navient Solutions LLC,2016,Virtual currency,0,Navient,11
Navient Solutions LLC,2017,Virtual currency,0,Navient,11
SUNTRUST BANKS INC,2012,Virtual currency,0,SunTrust Banks,12
SUNTRUST BANKS INC,2013,Virtual currency,0,SunTrust Banks,12
SUNTRUST BANKS INC,2014,Virtual currency,0,SunTrust Banks,12
SUNTRUST BANKS INC,2015,Virtual currency,0,SunTrust Banks,12
SUNTRUST BANKS INC,2016,Virtual currency,0,SunTrust Banks,12
SUNTRUST BANKS INC,2017,Virtual currency,0,SunTrust Banks,12
NATIONSTAR MORTGAGE,2012,Virtual currency,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2013,Virtual currency,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2014,Virtual currency,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2015,Virtual currency,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2016,Virtual currency,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2017,Virtual currency,0,Nationstar Mortgage,13
AMERICAN EXPRESS CENTURION BANK,2012,Virtual currency,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2013,Virtual currency,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2014,Virtual currency,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2015,Virtual currency,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2016,Virtual currency,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2017,Virtual currency,0,American Express,14
DISCOVER BANK,2012,Virtual currency,0,Discover Bank,15
DISCOVER BANK,2013,Virtual currency,0,Discover Bank,15
DISCOVER BANK,2014,Virtual currency,0,Discover Bank,15
DISCOVER BANK,2015,Virtual currency,0,Discover Bank,15
DISCOVER BANK,2016,Virtual currency,0,Discover Bank,15
DISCOVER BANK,2017,Virtual currency,0,Discover Bank,15
Ditech Financial LLC,2012,Virtual currency,0,Ditech,16
Ditech Financial LLC,2013,Virtual currency,0,Ditech,16
Ditech Financial LLC,2014,Virtual currency,0,Ditech,16
Ditech Financial LLC,2015,Virtual currency,0,Ditech,16
Ditech Financial LLC,2016,Virtual currency,0,Ditech,16
Ditech Financial LLC,2017,Virtual currency,0,Ditech,16
EXPERIAN DELAWARE GP,2012,Virtual currency,0,Experian,17
EXPERIAN DELAWARE GP,2013,Virtual currency,0,Experian,17
EXPERIAN DELAWARE GP,2014,Virtual currency,0,Experian,17
EXPERIAN DELAWARE GP,2015,Virtual currency,0,Experian,17
EXPERIAN DELAWARE GP,2016,Virtual currency,0,Experian,17
EXPERIAN DELAWARE GP,2017,Virtual currency,0,Experian,17
EQUIFAX INC,2012,Virtual currency,0,Equifax,18
EQUIFAX INC,2013,Virtual currency,0,Equifax,18
EQUIFAX INC,2014,Virtual currency,0,Equifax,18
EQUIFAX INC,2015,Virtual currency,0,Equifax,18
EQUIFAX INC,2016,Virtual currency,0,Equifax,18
EQUIFAX INC,2017,Virtual currency,0,Equifax,18
TRANSUNION INTERMEDIATE HOLDINGS INC,2012,Virtual currency,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2013,Virtual currency,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2014,Virtual currency,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2015,Virtual currency,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2016,Virtual currency,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2017,Virtual currency,0,TransUnion,19
ENCORE CAPITAL GROUP INC,2012,Virtual currency,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2013,Virtual currency,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2014,Virtual currency,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2015,Virtual currency,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2016,Virtual currency,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2017,Virtual currency,0,Encore Capital Group,20
